?,Automated,Date,Date (Days),Date (ISO Week numbers),Downtime date,Downtime Reason,Employee,Employee Qualification,grey,KPI color,Maintenance date,Production Line,Split,Split (string),Split text,Summary visible,Target met,Tech issue date,Work Conditions,# Downtime days,% Availability OEE,% Availability OOE,% challenging,% Defect density,% Downtime Rate,% First Pass Yield (FPY),% Overall Equipment Effectiveness (OEE),% Overall Operations Effectiveness (OOE),% Production Attainment,% Target,% Target (KPI),Between downtime,Between maintenance,Between tech issues,Breaks dim,Breaks time,Color hub,Color hub (copy),Cost - defect Measure,Costs,Costs (copy),Defect Density KPI string,Defect density KPI vl,Defective Units,Difference from target,Difference from target (std),Difference from target Ms,Dim FPY,Dim Run Hours,Dim Throughput / hour,Downtime Hours,Downtime hours cost,Downtime hours TOTAL costs,Downtime time,DR KPI string,DR KPI vl,Good Units dim,Hub,Hub (label),Int iso weeks,KPI Point 1,KPI Point 2,KPI Point 3,KPI Point 4,KPI Point Hub,KPI Point Hub (upper),KPI Point volume,Maintenance time,Maintenance time dim,OEE KPI string,OEE KPI vl,Other issue time,Performance,Planned - downtime time,Planned time,Planned Units,Point -0.7,Point -1,Point -1 (blank),Point 1,Produced Units,Production Attainment KPI string,Production Attainment KPI vl,Production KPI string,Production KPI vl,Production volume,Production volume dim,Profit | good units,Profit | Max theoretical,Profit | net,Profit | net %,Raw Material Shortage time,Run time ([Planned time] - [Downtime time] - [Breaks time]),Scheduled time ([Planned time] - [Breaks] ),Scheduled time ([Planned time] - [Breaks] - [Maintenance time]),Scheduled time dim,Target met (reg),Target met (reg) KPI,Tech issue time,Tech issue time dim,Theoretical run rate,Throughput / hour,Wasted hours other reason dim
?,False,5/13/2023,"May 13, 2023",2023 W19,,Maintenance,Mia Smith,2,grey,color,,Line 3,Total,Total,,True,False,,Challenging,0,100%,88%,100%,13.1%,0%,87%,61%,54%,0%,-01%,99.0%,,,,1,1, worse than target,( worse than target ),1040,,, worse than critical,6.131313131,13,-1,0,-1,0.868686869,,,,0,,0, better than target,3,86,99,99,45052,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,3.571428571,,0.707142857,8,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,8600,14000,,,,7,7,7,,False,False,,,,14.142857143,0
?,False,5/14/2023,"May 14, 2023",2023 W19,,Tech Issue,Max Parker,8,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,6.3%,0%,94%,64%,56%,0%,-04%,96.0%,,,,1,1, worse than target,( worse than target ),480,,, worse than target,3.25,6,-4,0,-4,0.9375,,,,0,,0, better than target,3,90,96,96,45052,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,0.714285714,,0.685714286,8,8,100,Point,Point,Point,Point,96, worse than critical,40, worse than target,4,96,96,9000,14000,,,,7,7,7,,False,False,,,,13.714285714,0
?,False,5/15/2023,"May 15, 2023",2023 W20,5/15/2023,Maintenance,Max Parker,1,grey,color,5/15/2023,Line 3,Total,Total,,True,False,,Challenging,1,100%,63%,100%,12.5%,25%,88%,84%,53%,0%,-04%,96.0%,1,1,,1,1, worse than target,( worse than target ),960,8360,8360, worse than critical,5.5,12,-4,0,-4,0.875,5,19.2,2,3400,7400,2, worse than critical,18,84,96,96,45059,Point,Point,Point,Point,Point,Point,Point,2,2, better than target,19,0,0.96,6,8,100,Point,Point,Point,Point,96, worse than critical,40, worse than target,4,96,96,8400,14000,40,0%,0,5,7,5,5,False,False,0,,20,19.2,0
?,False,5/16/2023,"May 16, 2023",2023 W20,,Other,Ava White,4,grey,color,,Line 3,Total,Total,,True,True,,Normal,0,100%,88%,0%,12.1%,0%,88%,67%,59%,100%,+7.0%,107.0%,,,,1,1, better than target,( better than target ),1040,,, worse than critical,5.149532710,13,7,0,7,0.878504673,,,,0,,0, better than target,3,94,107,107,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,2.142857143,,0.764285714,8,8,100,Point,Point,Point,Point,107, better than target,40, better than target,7.000000000,107,107,9400,14000,,,,7,7,7,,True,True,,,,15.285714286,0
?,False,5/17/2023,"May 17, 2023",2023 W20,,Other,Leo Johnson,6,grey,color,,Line 3,Total,Total,,True,True,,Normal,0,100%,88%,0%,6.1%,0%,94%,76%,67%,100%,+14.0%,114.0%,,,,1,1, better than target,( better than target ),560,,, worse than target,3.140350877,7,14,0,14,0.938596491,,,,0,,0, better than target,3,107,114,114,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,11.428571429,,0.814285714,8,8,100,Point,Point,Point,Point,114, better than target,40, better than target,14,114,114,10700,14000,,,,7,7,7,,True,True,,,,16.285714286,0
?,False,5/18/2023,"May 18, 2023",2023 W20,,Other,Ava White,6,grey,color,,Line 3,Total,Total,,True,True,,Challenging,0,100%,88%,100%,9.5%,0%,90%,68%,59%,100%,+5.0%,105.0%,,,,1,1, better than target,( better than target ),800,,, worse than critical,2.523809524,10,5,0,5,0.904761905,,,,0,,0, better than target,3,95,105,105,45059,Point,Point,Point,Point,Point,Point,Point,0,, better than target,2.857142857,,0.75,8,8,100,Point,Point,Point,Point,105, better than target,40, better than target,5,105,105,9500,14000,,,,7,7,7,,True,True,,,,15,0
?,False,5/19/2023,"May 19, 2023",2023 W20,,Other,Luna Garcia,3,grey,color,,Line 3,Total,Total,,True,False,,Challenging,0,100%,88%,100%,11.6%,0%,88%,60%,53%,0%,-05%,95.0%,,,,1,1, worse than target,( worse than target ),880,,, worse than critical,4.578947368,11,-5,0,-5,0.884210526,,,,0,,0, better than target,3,84,95,95,45059,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,5,,0.678571429,8,8,100,Point,Point,Point,Point,95, worse than critical,40, worse than target,5,95,95,8400,14000,,,,7,7,7,,False,False,,,,13.571428571,0
?,False,5/20/2023,"May 20, 2023",2023 W20,5/20/2023,Maintenance,Ivy Anderson,3,grey,color,5/20/2023,Line 3,Total,Total,,True,False,,Normal,1,100%,75%,0%,5.4%,13%,95%,73%,54%,0%,-08%,92.0%,1,1,,1,1, worse than target,( worse than target ),400,4600,4600, worse than target,2.434782609,5,-8,0,-8,0.945652174,6,15.333333333,1,2200,4200,1, worse than critical,5.5,87,92,92,45059,Point,Point,Point,Point,Point,Point,Point,1,1, better than target,7.500000000,0,0.766666667,7,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,8700,14000,4100,29%,0,6,7,6,6,False,False,0,,16.666666667,15.333333333,0
?,False,5/21/2023,"May 21, 2023",2023 W20,,Material Shortage,Luna Garcia,6,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,6.1%,0%,94%,55%,48%,0%,-18%,82.0%,,,,1,1, worse than target,( worse than target ),400,,, worse than target,3.097560976,5,-18,0,-18,0.939024390,,,,0,,0, better than target,3,77,82,82,45059,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,10,,0.585714286,8,8,100,Point,Point,Point,Point,82, worse than critical,40, worse than target,18,82,82,7700,14000,,,,7,7,7,,False,False,,,,11.714285714,0
?,False,5/22/2023,"May 22, 2023",2023 W21,,Maintenance,Mia Smith,7,grey,color,,Line 3,Total,Total,,True,True,,Normal,0,100%,88%,0%,9.3%,0%,91%,70%,61%,100%,+8.0%,108.0%,,,,1,1, better than target,( better than target ),800,,, worse than critical,2.259259259,10,8,0,8,0.907407407,,,,0,,0, better than target,3,98,108,108,45066,Point,Point,Point,Point,Point,Point,Point,0,, better than target,5,,0.771428571,8,8,100,Point,Point,Point,Point,108, better than target,40, better than target,8.000000000,108,108,9800,14000,,,,7,7,7,,True,True,,,,15.428571429,0
?,False,5/23/2023,"May 23, 2023",2023 W21,,Other,Max Parker,5,grey,color,,Line 3,Total,Total,,True,True,,Normal,0,100%,88%,0%,8.6%,0%,91%,69%,60%,100%,+5.0%,105.0%,,,,1,1, better than target,( better than target ),720,,, worse than critical,1.571428571,9,5,0,5,0.914285714,,,,0,,0, better than target,3,96,105,105,45066,Point,Point,Point,Point,Point,Point,Point,0,, better than target,3.571428571,,0.75,8,8,100,Point,Point,Point,Point,105, better than target,40, better than target,5,105,105,9600,14000,,,,7,7,7,,True,True,,,,15,0
?,False,5/24/2023,"May 24, 2023",2023 W21,,Material Shortage,Zoe Martinez,7,grey,color,,Line 3,Total,Total,,True,True,,Challenging,0,100%,88%,100%,13.7%,0%,86%,63%,55%,100%,+2.0%,102.0%,,,,1,1, better than target,( better than target ),1120,,, worse than critical,6.725490196,14,2,0,2,0.862745098,,,,0,,0, better than target,3,88,102,102,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.142857143,,0.728571429,8,8,100,Point,Point,Point,Point,102, better than target,40, better than target,2,102,102,8800,14000,,,,7,7,7,,True,True,,,,14.571428571,0
?,False,5/25/2023,"May 25, 2023",2023 W21,,Other,Finn Sullivan,6,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,5.8%,0%,94%,58%,51%,0%,-14%,86.0%,,,,1,1, worse than target,( worse than target ),400,,, worse than target,2.813953488,5,-14,0,-14,0.941860465,,,,0,,0, better than target,3,81,86,86,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.614285714,8,8,100,Point,Point,Point,Point,86, worse than critical,40, worse than target,14,86,86,8100,14000,,,,7,7,7,,False,False,,,,12.285714286,0
?,False,5/26/2023,"May 26, 2023",2023 W21,,Maintenance,Owen Taylor,7,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,10.0%,0%,90%,58%,51%,0%,-10%,90.0%,,,,1,1, worse than target,( worse than target ),720,,, worse than critical,3,9,-10,0,-10,0.9,,,,0,,0, better than target,3,81,90,90,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.642857143,8,8,100,Point,Point,Point,Point,90, worse than critical,40, worse than target,10,90,90,8100,14000,,,,7,7,7,,False,False,,,,12.857142857,0
?,False,5/27/2023,"May 27, 2023",2023 W21,5/27/2023,Material Shortage,Finn Sullivan,1,grey,color,,Line 3,Total,Total,,True,False,,Challenging,1,71%,63%,100%,13.3%,25%,87%,61%,53%,0%,-02%,98.0%,1,,,1,1, worse than target,( worse than target ),1040,4840,4840, worse than critical,6.265306122,13,-2,0,-2,0.867346939,5,19.6,2,3400,3800,2, worse than critical,18,85,98,98,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,4.285714286,0,0.98,6,8,100,Point,Point,Point,Point,98, worse than critical,40, worse than target,2,98,98,8500,14000,3660,26%,2,5,7,7,,False,False,0,,,19.6,2
?,False,5/28/2023,"May 28, 2023",2023 W21,,Maintenance,Eli Brown,1,grey,color,,Line 3,Total,Total,,True,False,,Challenging,0,100%,88%,100%,9.5%,0%,91%,61%,54%,0%,-05%,95.0%,,,,1,1, worse than target,( worse than target ),720,,, worse than critical,2.473684211,9,-5,0,-5,0.905263158,,,,0,,0, better than target,3,86,95,95,45066,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,3.571428571,,0.678571429,8,8,100,Point,Point,Point,Point,95, worse than critical,40, worse than target,5,95,95,8600,14000,,,,7,7,7,,False,False,,,,13.571428571,0
?,False,5/29/2023,"May 29, 2023",2023 W22,,Tech Issue,Finn Sullivan,4,grey,color,,Line 3,Total,Total,,True,True,,Challenging,0,100%,88%,100%,12.9%,0%,87%,63%,55%,100%,+1.0%,101.0%,,,,1,1, better than target,( better than target ),1040,,, worse than critical,5.871287129,13,1,0,1,0.871287129,,,,0,,0, better than target,3,88,101,101,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,2.142857143,,0.721428571,8,8,100,Point,Point,Point,Point,101, better than target,40, better than target,1,101,101,8800,14000,,,,7,7,7,,True,True,,,,14.428571429,0
?,False,5/30/2023,"May 30, 2023",2023 W22,,Other,Finn Sullivan,1,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,9.3%,0%,91%,56%,49%,0%,-14%,86.0%,,,,1,1, worse than target,( worse than target ),640,,, worse than critical,2.302325581,8,-14,0,-14,0.906976744,,,,0,,0, better than target,3,78,86,86,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,9.285714286,,0.614285714,8,8,100,Point,Point,Point,Point,86, worse than critical,40, worse than target,14,86,86,7800,14000,,,,7,7,7,,False,False,,,,12.285714286,0
?,False,5/31/2023,"May 31, 2023",2023 W22,,Material Shortage,Max Parker,5,grey,color,,Line 3,Total,Total,,True,True,,Challenging,0,100%,88%,100%,4.3%,0%,96%,79%,69%,100%,+15.0%,115.0%,,,,1,1, better than target,( better than target ),400,,, worse than target,1.347826087,5,15,0,15,0.956521739,,,,0,,0, better than target,3,110,115,115,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,13.571428571,,0.821428571,8,8,100,Point,Point,Point,Point,115, better than target,40, better than target,15,115,115,11000,14000,,,,7,7,7,,True,True,,,,16.428571429,0
?,False,6/1/2023,"June 1, 2023",2023 W22,6/1/2023,Other,Max Parker,7,grey,color,,Line 3,Total,Total,,True,False,,Normal,1,57%,50%,0%,12.8%,38%,87%,59%,51%,0%,-06%,94.0%,1,,,1,1, worse than target,( worse than target ),960,6160,6160, worse than critical,5.765957447,12,-6,0,-6,0.872340426,4,23.5,3,4600,5200,3, worse than critical,30.5,82,94,94,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,6.428571429,3,1.175,5,8,100,Point,Point,Point,Point,94, worse than critical,40, worse than target,6.000000000,94,94,8200,14000,2040,15%,0,4,7,7,,False,False,0,,,23.5,3
?,False,6/2/2023,"June 2, 2023",2023 W22,6/2/2023,Other,Zoe Martinez,9,grey,color,,Line 3,Total,Total,,True,False,,Challenging,1,86%,75%,100%,14.0%,13%,86%,57%,50%,0%,-07%,93.0%,1,,,1,1, worse than target,( worse than target ),1040,3440,3440, worse than critical,6.978494624,13,-7,0,-7,0.860215054,6,15.5,1,2200,2400,1, worse than critical,5.5,80,93,93,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.857142857,1,0.775,7,8,100,Point,Point,Point,Point,93, worse than critical,40, worse than target,7.000000000,93,93,8000,14000,4560,33%,0,6,7,7,,False,False,0,,,15.5,1
?,False,6/3/2023,"June 3, 2023",2023 W22,,Other,Leo Johnson,8,grey,color,,Line 3,Total,Total,,True,False,,Challenging,0,100%,88%,100%,9.6%,0%,90%,54%,47%,0%,-17%,83.0%,,,,1,1, worse than target,( worse than target ),640,,, worse than critical,2.638554217,8,-17,0,-17,0.903614458,,,,0,,0, better than target,3,75,83,83,45073,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,11.428571429,,0.592857143,8,8,100,Point,Point,Point,Point,83, worse than critical,40, worse than target,17,83,83,7500,14000,,,,7,7,7,,False,False,,,,11.857142857,0
?,False,6/4/2023,"June 4, 2023",2023 W22,6/4/2023,Material Shortage,Mia Smith,4,grey,color,,Line 3,Total,Total,,True,True,,Challenging,1,57%,50%,100%,8.6%,38%,91%,69%,60%,100%,+5.0%,105.0%,1,,,1,1, better than target,( better than target ),720,5920,5920, worse than critical,1.571428571,9,5,0,5,0.914285714,4,26.25,3,4600,5200,3, worse than critical,30.5,96,105,105,45073,Point,Point,Point,Point,Point,Point,Point,0,, better than target,3.571428571,0,1.3125,5,8,100,Point,Point,Point,Point,105, better than target,40, better than target,5,105,105,9600,14000,3680,26%,3,4,7,7,,True,True,0,,,26.25,3
?,False,6/5/2023,"June 5, 2023",2023 W23,,Other,Eli Brown,6,grey,color,,Line 3,Total,Total,,True,False,,Challenging,0,100%,88%,100%,9.3%,0%,91%,56%,49%,0%,-14%,86.0%,,,,1,1, worse than target,( worse than target ),640,,, worse than critical,2.302325581,8,-14,0,-14,0.906976744,,,,0,,0, better than target,3,78,86,86,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,9.285714286,,0.614285714,8,8,100,Point,Point,Point,Point,86, worse than critical,40, worse than target,14,86,86,7800,14000,,,,7,7,7,,False,False,,,,12.285714286,0
?,False,6/6/2023,"June 6, 2023",2023 W23,,Other,Eli Brown,1,grey,color,,Line 3,Total,Total,,True,True,,Challenging,0,100%,88%,100%,4.4%,0%,96%,77%,68%,100%,+13.0%,113.0%,,,,1,1, better than target,( better than target ),400,,, worse than target,1.424778761,5,13,0,13,0.955752212,,,,0,,0, better than target,3,108,113,113,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,12.142857143,,0.807142857,8,8,100,Point,Point,Point,Point,113, better than target,40, better than target,13,113,113,10800,14000,,,,7,7,7,,True,True,,,,16.142857143,0
?,False,6/7/2023,"June 7, 2023",2023 W23,,Maintenance,Mia Smith,5,grey,color,,Line 3,Total,Total,,True,True,,Normal,0,100%,88%,0%,5.1%,0%,95%,80%,70%,100%,+18.0%,118.0%,,,,1,1, better than target,( better than target ),480,,, worse than target,2.084745763,6,18,0,18,0.949152542,,,,0,,0, better than target,3,112,118,118,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,15,,0.842857143,8,8,100,Point,Point,Point,Point,118, better than target,40, better than target,18,118,118,11200,14000,,,,7,7,7,,True,True,,,,16.857142857,0
?,False,6/8/2023,"June 8, 2023",2023 W23,,Maintenance,Ivy Anderson,7,grey,color,,Line 3,Total,Total,,True,False,,Challenging,0,100%,88%,100%,5.2%,0%,95%,65%,57%,0%,-04%,96.0%,,,,1,1, worse than target,( worse than target ),400,,, worse than target,2.208333333,5,-4,0,-4,0.947916667,,,,0,,0, better than target,3,91,96,96,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,0,,0.685714286,8,8,100,Point,Point,Point,Point,96, worse than critical,40, worse than target,4,96,96,9100,14000,,,,7,7,7,,False,False,,,,13.714285714,0
?,False,6/9/2023,"June 9, 2023",2023 W23,,Material Shortage,Finn Sullivan,9,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,10.1%,0%,90%,64%,56%,0%,-01%,99.0%,,,,1,1, worse than target,( worse than target ),800,,, worse than critical,3.101010101,10,-1,0,-1,0.898989899,,,,0,,0, better than target,3,89,99,99,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,1.428571429,,0.707142857,8,8,100,Point,Point,Point,Point,99, worse than critical,40, worse than target,1,99,99,8900,14000,,,,7,7,7,,False,False,,,,14.142857143,0
?,False,6/10/2023,"June 10, 2023",2023 W23,,Maintenance,Zoe Martinez,1,grey,color,,Line 3,Total,Total,,True,True,,Normal,0,100%,88%,0%,11.6%,0%,88%,71%,62%,100%,+12.0%,112.0%,,,,1,1, better than target,( better than target ),1040,,, worse than critical,4.607142857,13,12,0,12,0.883928571,,,,0,,0, better than target,3,99,112,112,45080,Point,Point,Point,Point,Point,Point,Point,0,, better than target,5.714285714,,0.8,8,8,100,Point,Point,Point,Point,112, better than target,40, better than target,12,112,112,9900,14000,,,,7,7,7,,True,True,,,,16,0
?,False,6/11/2023,"June 11, 2023",2023 W23,,Maintenance,Mia Smith,7,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,15.2%,0%,85%,56%,49%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),1120,,, worse than critical,8.217391304,14,-8,0,-8,0.847826087,,,,0,,0, better than target,3,78,92,92,45080,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,9.285714286,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,7800,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,False,6/12/2023,"June 12, 2023",2023 W24,,Material Shortage,Owen Taylor,6,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,12.0%,0%,88%,58%,51%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),880,,, worse than critical,4.956521739,11,-8,0,-8,0.880434783,,,,0,,0, better than target,3,81,92,92,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.142857143,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,8100,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,False,6/13/2023,"June 13, 2023",2023 W24,6/13/2023,Tech Issue,Zoe Martinez,8,grey,color,,Line 3,Total,Total,,True,False,6/13/2023,Challenging,1,71%,63%,100%,14.1%,25%,86%,52%,46%,0%,-15%,85.0%,1,,1,1,1, worse than target,( worse than target ),960,12360,12360, worse than critical,7.117647059,12,-15,0,-15,0.858823529,5,17,2,3400,11400,2, worse than critical,18,73,85,85,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,12.857142857,0,0.85,6,8,100,Point,Point,Point,Point,85, worse than critical,40, worse than target,15,85,85,7300,14000,-5060,-36%,0,5,7,7,,False,False,2,2,,17,2
?,False,6/14/2023,"June 14, 2023",2023 W24,,Material Shortage,Eli Brown,5,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,11.8%,0%,88%,54%,47%,0%,-15%,85.0%,,,,1,1, worse than target,( worse than target ),800,,, worse than critical,4.764705882,10,-15,0,-15,0.882352941,,,,0,,0, better than target,3,75,85,85,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,11.428571429,,0.607142857,8,8,100,Point,Point,Point,Point,85, worse than critical,40, worse than target,15,85,85,7500,14000,,,,7,7,7,,False,False,,,,12.142857143,0
?,False,6/15/2023,"June 15, 2023",2023 W24,6/15/2023,Maintenance,Luna Garcia,3,grey,color,6/15/2023,Line 3,Total,Total,,True,False,,Challenging,1,100%,63%,100%,12.0%,25%,88%,81%,51%,0%,-08%,92.0%,1,1,,1,1, worse than target,( worse than target ),880,8280,8280, worse than critical,4.956521739,11,-8,0,-8,0.880434783,5,18.4,2,3400,7400,2, worse than critical,18,81,92,92,45087,Point,Point,Point,Point,Point,Point,Point,2,2, better than target,16,0,0.92,6,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,8100,14000,-180,-1%,0,5,7,5,5,False,False,0,,20,18.4,0
?,False,6/16/2023,"June 16, 2023",2023 W24,,Other,Owen Taylor,3,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,8.0%,0%,92%,57%,50%,0%,-13%,87.0%,,,,1,1, worse than target,( worse than target ),560,,, worse than critical,1.045977011,7,-13,0,-13,0.919540230,,,,0,,0, better than target,3,80,87,87,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,7.857142857,,0.621428571,8,8,100,Point,Point,Point,Point,87, worse than critical,40, worse than target,13,87,87,8000,14000,,,,7,7,7,,False,False,,,,12.428571429,0
?,False,6/17/2023,"June 17, 2023",2023 W24,,Tech Issue,Ava White,2,grey,color,,Line 3,Total,Total,,True,False,,Normal,0,100%,88%,0%,9.8%,0%,90%,59%,52%,0%,-08%,92.0%,,,,1,1, worse than target,( worse than target ),720,,, worse than critical,2.782608696,9,-8,0,-8,0.902173913,,,,0,,0, better than target,3,83,92,92,45087,Point,Point,Point,Point,Point,Point,Point,0,, worse than target,5.714285714,,0.657142857,8,8,100,Point,Point,Point,Point,92, worse than critical,40, worse than target,8,92,92,8300,14000,,,,7,7,7,,False,False,,,,13.142857143,0
?,False,6/18/2023,"June 18, 2023",2023 W24,6/18/2023,Maintenance,Ivy Anderson,4,grey,color,6/18/2023,Line 3,Total,Total,,True,False,,Normal,1,100%,75%,0%,7.9%,13%,92%,68%,51%,0%,-11%,89.0%,1,1,,1,1, worse than target,( worse than target ),560,4760,4760, worse than critical,0.865168539,7,-11,0,-11,0.921348315,6,14.833333333,1,2200,4200,1, worse than critical,5.5,82,89,89,45087,Point,Point,Point,Point,Point,Point,Point,1,1, better than target,3.333333333,0,0.741666667,7,8,100,Point,Point,Point,Point,89, worse than critical,40, worse than target,11,89,89,8200,14000,3440,25%,0,6,7,6,6,False,False,0,,16.666666667,14.833333333,0
